Runyoro,English
"kakuba oba warabire omukintu kigumangaine, manya ngu omuntu, ahantu, nibakusabira","If you went through something hard, know that someone, somewhere, is praying for you."
nyinenkuru nyowe arukire ebigega eby'akatale kumara emyaka nyingi,My grandmother has woven baskets for the market for many years.
atafike omugabo gwa bakama babizinesi,He never missed a dividend payment.
okuhandika kwabaramagi kukatandika mukyasa kya 19th m'uganda,Missionary writings documented 19th century Uganda.
omukozi wafilimu naija okuhinduramu omuzanogwe kandi ayetekanize okugwoleka ensi,The filmmaker will edit her movie and is ready to show it to the world.
Balimire amawinde nibakozesa karakita.,They have plowed the fields using a tractor.
omurwaire naija okwoleka oburorwaho bw'okukira,The patient will show signs of improvement.
bamuhaire ekitabu okumara wiiki ibiri,She is prescribed bed rest for two weeks.
oburorwaho by'ebikaro ebyakara bwoleka okukwatagana n'obusubuzi na hamwara,Archaelogical evidenced shows trade connections with the coast.
tuhaire omwenge ogw'okubanza kuruga omwihisizo erihyaka hali byaisenkuru itwe,We have offered the first beer from the new brew to the ancestors.
"ekiniga kizirege omubicweka ebiro ebimu ninsobora okwikya, ebiro ebindi tinkusobora","The grief has come in waves some days l can breath, some days l can't."
ekwera imukya omutwe gwayo kandi egutwara enyuma no omumaiso okututinisa,The cobra spread its hood and swayed to warn us away.
Ekiro ekyaijo nkasasura ibanja lyamaizi.,I paid my water bill yesterday.
obujanjabi tiburukwija okwikiranganiza n'embera y'omutima,The medication will be contraindicated with certain heart conditions.
eka yaitu nija kujaguzaga amagesa namazina agokusima itaka,Our family will always celebrate the harvest with a dance that thanks the earth.
emibazi yebisaka ebaire nekora muno okusinga emibazi eyahati,Herbal medicine has widely alongside been used modern medicine.
ebisosoro byebitindinda nibija okukora nkasente omubwire bwokulema kwabajungu,Cowrie shells will be used currency in pre-colonial times.
Tukaziika Isenkuru nyowe omunjura kyakabiri yahindura buli muntu entekereza.,We buried my grandfather on a rainy Tuesday that matched everyone's mood.
arolerire ekitebe kumara emyaka atakabaire mukuru,She has managed a team for years before she became director.
Akarwarro kaine obuheereza bw'okufaaho abaana kubajanjaba n'okugema.,The clinic offers well-child visits and vaccinations.
ninyija okusasura amaizi gange ijo,I will pay my water bill yesterday.
ekwera imukya omutwe gwayo kandi egutwaire enyuma no omumaiso okututinsa,The cobra has spread its hood and swayed to warn us away.
"kakuba gavumenti ebaire etairemu sente kara, ntusobora okuba n'ebyobuhangwa ebiyounjo","If the government has invested in renewable energy earlier, we could have a cleaner environment now."
"ekanisa nija okugira enju etalimu bantu, kandi ndengaho okuyambayo omurundi gumu omuwiiki","My church will have a homeless shelter, and I try to help there once a week."
kanpuni etungire abahakaniza abataito,The company has acquired a smaller competitor.
abalimi bakakozesa ebijunzire okuhidura engeri y'itaka,Farmers used compost to improve soil structure.
tukajaguza okumalira kw'ekyanda n'ekijaguzo ky'okusima,We celebrated the end of the dry season with a ceremony of thanks.
akaire ruko kamu sabbiti erukwija nitwija kuhumuraho ha mwaro,"This time next week, we'll be lying on a beach."
"kakuba oyegendereza okarora, noija okurora ngu okumalira kwona kugira esigo eyetandika empyaka","If you closely looked, you'll see that every ending carries the seed of a new beginning."
"kakuba ndaija okwomera ahantu hona omusi muno, nandikomeremu akacweka akataito omuyanja","If I will anywhere live in the world, I'd choose a small cottage by the sea."
yoweri museveni naija okutandikaho ekimanyirwe nka amahe amahakani,Yoweri Museveni will form the popular Resistance Army.
eka yaitu ekajaguza amagesa namazina agokusima itaka,Our family always celebrated the harvest with a dance that thanks the earth.
akahuka kajanjaire muno mubantu,The virus has widely circulated in the community.
bakabanza kutangatarra parisi,It was in Paris that they first met.
"omurundi gwokubanza okurozaho ekinaz, kyali kakodyo","The first time I taste fresh coconut, lt was magic."
nyikaire ninyetagisibya okusara sukali,I have needed to cut down on sugar.
okulisa muno kukeheze obusobozi bwitaka okugara enjura,The overgrazing reduced the lands ability to recover after rain.
magarita kabaire kasolya akacyasingireyo okuba karaire ha kasozi sitanule,Mount Stanley's highest peak has been Margherita peak.
ebihuka nibija kurubatira murukara bihimbire ebisosonkole nibibigara omukiju,The ants will march in a long line carrying crumbs back to their nest.
"nkegambira nyowe nyeka ninyija okuganda omukitabu bukyali, kandi narora vidiyo mpaka saaha munana ez'ekiro","I have told myself l'd go to bed early, and then watched videos until 2AM."
ekitebe kyabntu kikaihayo amasimu gabo okukwata obutambi bw'omwolekyo,The audience held up their phones to record the performance.
akora omukicweka abaguzi batungira obuyambi kumara emyaka atakabaire omurolerezi,She works in the customer service department for years before she became manager.
ayegombere iwe okwija hamukorogwe,She has liked you to come to her party.
orulengo rwa magoba hansimbi nikyo kisumuruzo omuncwamu eyokubyara ensimbi,The interest rates are a key factor in investment decisions.
ebara eyakayemba ekaba ekingwireho ekiro kyebyamahano hali abakatemba abakuru,The new comedy club has had open mic nights for amateur comedians.
john hanning speak naija okuhika hansiboko y'ekisaru kya nile omu 1862,John Hanninng Speke will reach the source of Nile in 1862.
ekitebe kyabakituzi nikija okwececura amagoba gakampuni,The marketing team will analyze the return on investment of campaigns.
akaba aine engeri akaba nandoramu nendetera okuhura ninyowe nyeka omusi,She has had this way of looking at me that makes me feel like the only person in the world
Abebyokuseruliriza bakaba nibecumitiriza obubarozire emiringo y'ebinyonyi ebihyaaka.,The researchers were studying bird migration patterns when they discovered a new species.
Omurufikiriza enzarwa yabanuga okwaruya emizimu.,Traditional religion included ancestor veneration.
Emitaano ayabakemi bamatwale etafeeho obuzaale nengeso ezobuzalirwana.,Colonial boundaries ignored ethnic and cultural divisions.
bulikasumi abulirirwa ebisumuzobye,She is always losing her keys.
omukago gw'obusubuzi omuhyaka gwimukize ebitundwa aheru,The new trade deal has boosted exports.
emihanda y'obusubuzi eyabajungu nija kuba nenwanisa okuruga hanyaja mpaka munda,Pre-colonial trade routes will connect the interior to the coast.
"kakuba nakozire ekintu kyona ntaine okutina rundi okulemererwa,ninyija okutandikaho bizinesi yange","If l did anything without fear of failure, l'd start my own business."
Itwe nitwiija okujaguza amagesa nibuyenyi oburumu ebyokulya byona ebitulimire.,We will celebrate the harvest with a feast that includes all the food we have grown.
obujanjabi bwali bwasente nyingi baitu nibukoraho,The treatment will be expensive but effective.
naija okwenyumirizamu omukucumba kwe,She will pride herself on her cooking.
abaana baitu bahulire nkonku twatangatagaine - batuletereza okukibazaho buli hanyuma y'omwaka mubuswere baitu,Our children have heard the story of how we met -they make us tell it every anniversary.
kiki ekirikwija okurugamu omukukozesa omubazi ogu?,What will be the side effects of this drug?
akaguza ebikaguzo bwangobwango agenzire okuhikya obunagambire omulimo gwange ogw'okuhamba- nikyo kyahindwire bulikimu,The interviewer has terribly gone until l mentioned my volunteer work- that changed everything.
aija kurolera ekitebe kumare emyaka atakabaire mukuru,She will manage a team for years before she became director.
akagalihya emihanda y'entahyaye,He diversified his income streams.
abe bya sayansa babaire rubekebiya oburungi bworwoya obubamazi kwerenga orulengo rwakabi,The scientists were monitoring air quality when they detected dangerous levels of pollution.
izaniro ly'emizano elihyaka likigwireho hali abantu abane obulema,The new theater has been accessible to people with disabilities.
nyirukire mwamunwani wange omukuru ijo,I have run into an old friend yesterday.
ebikaguzo nibija okuba byenziha okukira ebigarukwamu ebinkaba nyine hanyuma,The questions will now be deeper than the answers i had before.
orufu rwa isenkuru nyowe kiri kijaguzo ky'obwomezibwe - yatugambiraga enganikyo kandi twsekaga kuraba omumaziga gaitu,My grandfather's funeral is a celebration of his life - e told stories and laughed through our tears.
"omugonzibwa ruhanga, bambi noija okurolera eka yange kandi obalinde kurungi","Dear God, will please watch over my family and keep then safe."
okaire noyetagisibwa okwikaza okuguru kwawe kwimukize kukehya okuzimba,You have needed to keep your leg elevated to reduce swelling.
"Abazini bamazina bataaha niarabamu amazina kokugesa , kumara ameezi omwoleko gutakahikire.",The dancers had been rehearsing the harvest dance for months before the festival.
ekitehayi kirungi eki okakigura nkaha,Where did you buy that beautiful dress?
enyikiriza y'obuhangwa nija okubamu bainsenkuru abebika,Traditional religion will include ancestor veneration.
"obwora oine ekintu kyona ekyorukwija kwetaga, iwe ngamba","Should you will need anything, just let me know."
abekento bamalirize alipota y'omwaka,The finance team finalized the annual report.
akatunga okwelema omubyasente,He achieved financial independence.
takafikaga omugabo gwa abakama babizinesi,He has never missed a dividend payment.
amahe gihanga nigaija okuba gecwiremu,The Uganda National Army will be divided.
"nitwija kutunga enkora enu enkuru eyokukingura ekisembo kimu hanyuma ya kurisimasi, kandi bikizire kuba empale zomunda","We will have this tradition of opening one gift on Christmas Eve, and its always pajamas."
omwaana wa isento nyowe ayegere orulimi orwensita orw'abakiza,My cousin has learned the secret language of the healers.
kanpuni egalihize enkora yayo ey'okukora habyoma byakalimagezi,The company has expanded its e-commerce operations.
Itwe nitwija kukora abugenyi kusiima baisenkuru itwe.,We will prepare a big feast to thank the ancestors.
omusoro gwa aberambanda gukahambiriza baingi omubusibi,Colonial taxation forced many into wage labor.
okubura kwamaizi kutalibaniza ebyobulimi n'obulisa omukicweka,The water scarcity affects agricultural production in the region.
enyunyuzi zakire muno ekiro omumwanya kukira ebitara by'omurubuga,The stars have brightly shone in the night sky away from city lights.
nyikaire ninyetagisa okukebeza sukali mumubiri buli kaire,I needed to have my blood sugar levels checked regularly.
abaseruruzi basomereho engeri y'okuhindukahindikuka y'enyikara ekutabaniza ebyokulya obubatandikireho enkora empyaka,The researchers have studied the impact of climate change on food security when they developed new adaptation strategies.
tukaha amata g'ente ag'okubaza hali ba'isekuru itwe,We gave the first milk from the cow to the ancestors.
nitwija okumara ekiro kyona niturora ntumaliriza omwolekyo gwaitu kandi tukamalira tutungire A,We will stay up all night finishing our presentation and ended up getting an A.
Itwe tusiima emizimu ey'omunsozi nomumyandara namabaale.,We give thanks to the spirits of the mountains for the rocks and stones.
Ebijaguzo byona byabamuga okuzina nokucekeca.,Traditional music and dance accompained ceremonies.
omukazi ayegere hakulima n'okulisa okwokwebaisaho,She has learned about sustainable agriculture.
"tukaguma niturora ntwena hakiro ekyani, nitusaba kandi nitusera okuganyirwa","We up all stayed night during Laylat al-Qadr, praying and seeking forgiveness."
"kakuba oburorwaho bwija okweyongera, musere obuyambi by'abafumu bwango","If the symptoms will worsen, seek medical attention immediately."
ekihoya kikwasirwe n'obukiraba nibakirolera kurungi,The wound has become infected despite proper care.
Ekiikaro ekya Ntusi nikiragirra amananu obu kutandikaho embuga.,The Ntusi site shows evidence of early urban settlement.
omwani gukaba kituru hansi y'ebitoke,The coffee was shade-grown under banana trees.
nyijukire aksumi kenyini nkimanyire akaba munyani owamazima-nambere atalinsekeraize omukasumi obukaba kubi,I have remembered the exact moment l knew she was a true friend - when she didn't laugh at my worst moment.
irwaro ritaireho obujanjabi bw'abzaire abaine enda,The clinic has provided prenatal care for expectant mothers.
okulima enyiringanikihondire orugyegye orwobuhangwa,Contour plowing has followed the land's natural contours.
tujagwize amagesa hakumalira kwa sizoni,We have celebrated the harvest festival at the end of the season.
okuju kwawe kuhutairege ota?,How has done you injure your knee?
