Kwonkya	Feeding a baby from the breast
Ekibira	A large area covered with trees and undergrowth
kaawa	hot drink from beans
Sipinaaci	A leafy green vegetable
Ekinyumyo	A musical performance
Omururumi	Will fully causing pain or suffering to others
okutebya	A story
Ekitebe	The Royal seat " throne"
amagezi	quick to understand
Obukugu	The ability to do something well; expertise
Kaseji	An ancient city in North Africa
kusisaniza	Visually descriptive language
Ekigarukwamu	A thing that is said or done as a reaction to a question
ninsaba okuganyiirwa	apology
Encu ruhimba byaana	Haplochromis
kuhwitika	Grasp mentally; understand
Omubazi	A medicine that inhibits bacterial growth
Omuhikiriire	A person acknowledged as holy
obucampali	open shoes
Ebyakyo-byomukisaka	Flowers from the bush
Nkokurukurorwa	A particular attitude toward something
Ekikuniriza	A miraculous event
Akaimukirro	Refusal to work
ekyokwijukiraho	An object surviving from an earlier time
ekondo	A ceremonial headdress
Ekiisurumba	A cascade of water falling from a height
Ekifubiro	The infliction of a penalty as retribution for an offense
ekitebe	room where students are taught
obwenda	The quality of being kind and generous
Abaihangwe	Abaihangwe are a sub clan of Babiito.
omwarangasa	A suspenseful film
Okutendeka	Teaching skills
Empeta	Finger jewelry; to call
Nakubaire	Conditional auxiliary
Okusisikara	The state of being made unclean
ekihongwa	A drink poured out as an offering to a deity
okumuhilikirwa	An intellectual movement in the 18th century
Omwaana	A very young child
Urani	A tall, rounded vase
Kumalirra	A vigorous or determined attempt
Kampuni-ntaito	small company
Peresi	An ancient empire in modern Iran
Omulinzi	An angel assigned to protect a person
Swami	A Hindu holy man
akakooti	short coat
Omwanya	Amount of space between
Orunwa rwetuku	Hornet
Okusemezibwa	The act of making something pure
hakubanza	A particular period of history
Kalipeera	A creamy green fruit
Esaati	garments for upper body
abalimisa	Advisory services for farmers
obwakiso	A formal statement
kutegekerwa	The events that will necessarily happen to a particular person or thing in the future
Ekyabakristo-boona	Representing the whole Christian world
omusana	Direct sunlight unbroken by cloud
omuceeri	A cereal grown in wet conditions
ningenda	Going to
Chasubo	The outermost vestment worn by a priest
Embibo	Plant reproductive unit
etandaruba	top surface of a room
Kwaliirra	The practice of covering soil with a protective layer of material
esineema	movie theater
Abakemba	The Abakemba are wise people .
Omusimao	A stick of wax with a wick, used in worship
Omwegesibwa	A follower of a religious teacher
akatale	Market place(a place where people buy and sell goods)
Sukaali	A disease with high blood sugar
kanya	to become more
Aramire	Good health of the king
kasembangaro	hand covering
Ekikompe	A cup used in religious ceremonies
Okusaba	A request or thanks addressed to God
idipa	A book with a rigid cover
omuswija	high body temperature
omurwani	A brave fighter
Ebihandiiko	Written record
Omusango'gwempero	The final judgment by God
ekirukwetweka	A vehicle for carrying goods
Oburolerezi	A district under the care of a bishop
abazaani	A person, animal, or other entity in a story.
Turuka	Way out , to leave
Nra....	Approximately; concerning
anfisyeta	A round building without a roof
Amakune	Giving help to those in need
Anterire	Speaking on phone
musoromi	A traditional healer, especially among Native American peoples
karakita	A powerful vehicle for pulling farm machinery
Abafunjo	The ABAFUNJO are more in Buyaga and Bufunjo of Tooro.
Ekikongoro	A facility for spraying livestock
Ensobi	Responsibility for an accident or misfortune.
Kwiragura	Darkest color
Orukoba-rwerangi	A long scarf-like vestment
wakame yomumaka	Rabbit
Omubaizi	A person who makes and repairs wooden objects and structures
Ansemu	A short religious choral composition
Kutaisuka	Release from the cycle of rebirth
Obugara-hamirimo	Dismissal due to no work
Amakebbe	East coast fever
hakiri	Attractive; fairly
goozi	Thin fabric for wounds
okuhamba	The subjugation of a country
Eryatuurro	A device for hatching eggs artificially
Byayise	A tropical tuber
Mumaiso	Toward front
engabwa	An official in a government department
Kodiani	A portable instrument with bellows
omugusa	A drought-tolerant cereal
ekisajwa	An energy-storing nutrient
kasumikanu	Relating to the present or recent times
Omurolezi	A senior member of the Christian clergy
Engeso	The practice of training people to obey rules
amaatara	The lights used in theater
Fonisiya	An ancient civilization in the Levant
Enturukya	Money spent
muhogo	A tuberous root used for food
kubwagura	The act of a pig giving birth
cokoleti	sweet food from cacao
obulinzi	The action of keeping someone or something safe from harm
Hoonahoona	In all places.
Ekicweeka	A distinct section of a piece of writing
okunihira	to wish for; desire with expectation
cukamba	A long green vegetable
Obwingira	A natural underground chamber in a hillside or cliff
Ebilaya.	Irish potatoes
empanuura	A conversation between two or more characters.
obukozi	human work
Ensohera rwakijoki	Hoverfly
tiikirukusoboka	not able to happen
Kumyoka	An injury to a muscle
Orulengo	Unit of measurement; academic award
Kuhondereza	Monitoring of disease
eraangi	visual property
Batebe	Head of princesses
kiraliza	A person who receives or entertains other people as guests
Ekisaswirwe	Cost incurred
Limbo	A Muslim educated in Islamic theology
Cwanganiza.	From one side to another
omuhangaizima	An arch of colors formed in the sky, caused by refraction and dispersion of the sun's light by rain
Omupiira	Round object for games
Enkaina	Animal used for transport
Ebyemwechakuro	Popular commercial music
Kwemya	The pairing of animals for reproduction
Obuliisa	A small administrative district of a church
Oruleeba	Basin for water; to go down
kasumi	A length or portion of time
Obwesigwa	Loyal, constant, and steadfast.
endimo	A sour citrus fruit
Omwenubo	Mental strain
Omutumwa	A person who carries a divine message
Tinyina	Expressing lack
Entebe ezirukufaberra	Couch
iguru	place of god;sky
Kalimagezi	A person believed to interact with the spirit world
omukyeno	A cause of harm or misery
Omugaati	Baked food from flour
Pamba	Soft cotton for cleaning
Kuhandika	Mark letters words or symbols on a surface
piramidi	A monumental structure with a square base
ekyombeko	A large fortified building
Vatikani	The headquarters of the Catholic Church
Ekigoma	A large drum producing a low sound
Okugarukaho	Return to growth
kitundu	short pants
Ipeera	A tropical fruit with pink flesh
kujajuka	A plant disease causing withering
Kusumururwa	Being set free from evil spirits
Ebitooke	A starchy banana used for cooking
Akanyonyi rulya njoki	Bee-eater
Kusemba	A covering for a wound
ebinyobwa	Peanut; a legume grown underground
akatale	system of change
Omuyokyo	An injury caused by fire or heat
Akake	Small amount
Rugunjura	Detailed information telling how something should be done
Monka	A man who has taken religious vows
Na	Also, plus
Oruswa	Flying termite
Omwojo	A male child
Faraho	A ruler in ancient Egypt
Kuganirwa-hansi	Lowering in rank
Katungurucumu	A pungent bulb
Ebirika	Atmospheric water vapor frozen into ice crystals
Okudikira	Long severe recession
Entaama	A domesticated ruminant animal with a thick woolly coat
Kubungirwa	A half-conscious state for spiritual communication
Inoni	A soft limestone for drawing
Enteekaniza	Arranged meeting
Ekinaga	Cooking pot made of clay
Kutebereza	The faculty of forming new ideas or images not present to the senses
enyongeza	extra payment
kuhaata	Removing skin from produce
Engege rutukura	Cyprinid
Ekihooya	An injury to living tissue
Embabi	Banana leaves
isabarolezi	A chief bishop
Etukura	Color of blood
ekijukyo	A structure to remind people of a person or event
Ebyokugurwa	Goods for consumers
sereka	put or keep out of sight
ekiro	A particular day, month, or year
kuserra-kwerama	A movement seeking independence
Obunaku	The state of being extremely poor
Enganjani	Romantic male partner
omutaahi	work associate
Ahanga	He creates
kuhehezakwe	The author's attitude toward the subject matter or audience.
Ekihoiholya ky'omukira	Papilio
Ihanga	Nation; rural area
Orufu	A ceremony for a dead person
okuganikya	The transmission of cultural material through speech
Konfusiyani	A system of philosophical and ethical teachings
Konventi	A building where nuns live
akarwaarrro	medical facility
Orujoki rwobwoki	Honeybee
Omukozi	Person who works for someone.
Obumanzi	Not deterred by danger or pain; brave
eka	A family living together
Abakufaho	Group of mutual support
Ekibindi	Round dish for food
akasogi	A projectile shot from a bow
okusubura	The action of buying and selling
ekitebe	A room in which a class of students is taught
owebyafaayi	A person who tells stories
emanzi	A person admired for their courage
abantu	People of Tooro
Ekiirro	The quality of being hot
Bugambirambere	Talk at random
Rwasamabale	A large heavy gun
Obuteesobora	An illness or other medical problem
omunaara	A tall, narrow building
omutima	organ; center of emotion
ebintu	physical products
ebisokooro	Leaves of bean plants used as vegetable
ekyooka	The amount of water vapor in the air
Sutura	A Buddhist or Hindu scripture
irwarro	medical institution
esuuti	matching jacket and pants
Ecupa	Container for liquids
Embabazi	The free and unmerited favor of God
Ebihangwa	The creation
Ekitontozi	A toddler ( young child between 1 and 3 years old)
Encu nyarujoka	Eel
obuceleezi	having a modest or low estimate of one,s importance
kuwatwaaho	worry;to affect
Missa	The Christian service of the Eucharist
kubalizaamu	Reporting what a character said without using their exact words.
Okubanza	Earlier than
omugano	A traditional story sometimes regarded as historical
abakozi	human work
Ekirukumuhambiriza	The reason or reasons one has for acting or behaving in a particular way
Ebyokulya	Food for animals
Entemamuhoro	Praying mantis
Kuhagara	Severe allergic reaction
Akiiki	Pet name
Omuzini	A person who sings.
obujkozi	job or profession
Abafumambogo	Abafumambogo carried Katokimera to Buganda.
obutafaayo	thouthlesssly causing hurt
Obuguda	An abundance of valuable possessions or money
akamanyiso	A person or thing regarded as a representative symbol of something
Amatembero	Steps for going up
Omukatale bwebintu butembeze emihendo.	Scarcity
Ekyokuhayo	A speech or talk in which a new product, idea, or piece of work is shown
omunaiti	A man given a rank by a monarch
Kwinganiza	The act of shaping a material
Ekimera	A living organism used for medicine
Embuzi	A hardy domesticated ruminant animal
omuzoozi	A person who founds or establishes something
Omuhako	The mammary gland of a cow or goat
Kwoleka	The act of dancing for an audience
Haiguru	Higher than
ekigwererezi	A natural event causing great damage or loss of life
Kisoroirwe	Connected with God; deserving veneration
emyekiiko	A level strip of land on a slope, used for cultivation
Engabi rwomumabaale	Klipspringer
kubooha	Wrapping products for sale
ensimbi	A current medium of exchange
Ekihandiikirwe	A short piece of writing on a particular subject
okutagire mulimo	unemployed
nikitundwa	Cost of something
orungonono	Wastewater and excrement conveyed in sewers
engeso	The customary code of polite behavior in society
amaijalero	A round legume
kulundaho	Refraining from sex
omulingo	state of something requirement
emyepanko	having an exaggrated sense of one,s own importance
kuhandikisa	The level of formality in language.
Zabuli	A sacred song or hymn
esapeeho	head covering
Ekigarukwaamu	The part repeated after each verse
omusumikaniza	A sustained narrative thread, often referring to the development of a character or a long-term plot.
Enyamumbubi mooya	Tarantula
orweerre	A large open area of country covered with grass
Kwecwahongana	A split in a religious group
Ekihuka rulya kadoima	Ladybug
Ateenyi	It is a pet name given to all
biringanyi	A purple vegetable
kutebya	A story told in chronological order.
Enaanansi	A tropical fruit with spiky skin
Burru	Color of sky
embarasi	large animal for riding
Tondera	Individual feature
