Runyoro,English
Buraya,Europe
bulebule,Completely
buleegi,Begging
bulehe,"Compensation,reparation"
bulemeezi,"Weight,difficulty"
bulemi,"Rule, control,government, force"
bulemu,"War, battle, struggle, conflict"
bulengerezi,Careful measurement (of food)
bulengi,Stinginess
yamba abaana,Care of children
burryegaitaho,Join
buliba,Rat trap
bulibweoguzi,Corruption
buliiririzi,Greed
buliro,"Source of foodsupply, pasture"
buliisa,Work of ashepherd; pastorate
burlisizo,Pasture
bulimi,Lisp
bulimi,Cultivation
bulindwa,Protection
bulingiri,Unsociability
bulinzi,Guardianship
buryo,"Justice, reason"
bumanyi,"Knowledge,understand recognition"
bumanyiizi,Experience
bumanzi,Courage
butwa,Poison
bumba,Mould
bumbaataniza,"To clasp, tightly"
bumbaatira,To gather under wings
bumbaatiza,To clasp tightly
bumburu,Species of beer banana
bumbu ruka,To emerge from undenvate
bumomi,Rust
byomu,"Oneness, unity"
bulemu,"Lameness,disableness"
bumwemwe,Smile
bunabbi,Prophecy
bunaku,Poverty
bunanasi,Redness
bunanu,"Trustfulness,confidence"
bunanuki,Foreg
bunda arra,"Tolie in wait, for"
bundaaza,"To humble, abase"
bundiika,"To press down, squash"
bune,Liver
Bungereza,England
bungurya,Gulp
bunihe,"Satisfaction,repletion"
bunkohoob,Inedible termites
bunkuli,"Bolt food, gulp"
bunoobi,Hatred
buntamantama,"Mumble, mutter, murmur"
buotu,"Being, humanity"
bunu,This
bunuliirizi,Sweetness
bunuzi,"Flavor, taste"
bunwekinweki,Flattery
bunyaata,Eating without a relish
bunyagi,"Plunder, violence, rapine"
bunyagwa,Captivity
buoyakantu,"Hasty,temper"
bunyamarumbu,"Stiffness, aching"
bunyamibwa,Good looks
bunyankomo,Imprisonment
bunyansi,Grass
bunyanzigwa,Enemity
bunyaruguru,Position
bunyeete,Stoutness
bunyigi,"Meanness,stinginess, miserliness"
bunyuunyuguzi,Foreg
bunywani,"Friendship, blood brother-hood"
bunyigitiro,Foreg
bunyuunyambuzi,Plant like clover
"bunyu unyuguru,",Tickling sensation
buraara,Plant withhairy stinging leaves
buraaro,Lodging
burabo,"Path, passage,way"
buraguzi,Divination
buraiha,Height
buraira,"Length, height"
bugumya,"Fixed, firmly"
burangara,Stir up trouble
burangura,"Opthalmia,trachoma"
buro,Small millet
burofu,"Filth., dirtiness,slovenness"
bu rogo,Witchcraft
buronde,Forced labour
burubatiro,"Tread of foot, sole"
burugo,Place of origin
buruguta,"Roar, sound"
burukwera,Holiness
burumi,"Ache, pain"
burumuka,"To rustle, swish"
burundu,Smallpox
burungi,"Beauty, goodness"
burungurungu,Alone
burungutana,"To bustle about, hustle"
bururumi,"Fierceness,ferocity, harshness"
buruutura,"Rip, tear"
burwa,Ashes of burnt cow-dung
burwaire,"Illness, sickness, disease"
busumi,Time
busumiikiranizo,Fastening. Joint
busuubuzi,Trade
busuuhuuki,"Exile, emigration"
buswale,Raffia
busuuru,Ground-rent
busuuti,Arab robe
buswagirizi,Flattery
buswahirizi,"Provocation, taunting, booing"
buta,Be feeble
butaahi,"Neighbourhood,neighbourliness"
butaaho,"Residence, dwelling place"
butaamanya,Foolishness
butagali,"Weakness,thinness of the legs"
butagasi,Warmth
butaweza,Blindness
kukaba,"Collapse, fall"
butaikya,Unceasingly
"bu taito,","Littleness.smallness, fewness"
butale,Iron ore
butamilzi,"Drunkenness, intoxication"
butandikiro,Starting point
butandwa,"Unforeseen peril, accident"
butanwa,Accidental occurrence
butasi,Espionage
butatara,To spread about
butebezi,Preaching
buteeraniro,Joint
buteero,To fall
buteerre,Slipperiness
butembane,Inbreeding
butende,Initiation ceremony of diviner
buteodebeki,Task
butentebeke,"Impossibility, difficulty"
butere,Fat tai
butida,Catapult
butigi,"Forwardness, perversity"
butiime,Minced meat
butiini,"Fear, cowardice"
butika,To dump down
buto,"Childhood,youth"
butogoro,Bloodpudding
butooganiro,"Excuse, defence"
botumwa,"Conunission,apostleship, ministry"
buturumuki,"Sloth,slackness"
butungi,Wealth
buturukaizooba,The East
butuzi,Button mushrooms
butweke,Pregnancy of unmarried woman
butweki,Fomication(male)
buura,Give warning
buurra/ zubura,Open the eyes
buurru,Cloud of dust
buuta,Very feeble person; idiot
buutabu,Stoop
buutikira,"To smother, cover up"
buya,To be sleepless
buyambi,"Help, aid,assistance"
buyanja,"Wavelets, ripples"
buyondo,Twisted fringe
buyungiro,"Joint, splice"
buza,Lose
buzaale,"Clanship, relationship, kinship"
buzaana,Slavery
buzaarwa,"Parentage, birthplace"
buzigu,"Hostility,enemity; smallpox"
buzimba,Tuberculosis
buzimbira,Bulk
buzindaazi,Hoarseness
bwabwanura,To crunch
bwagaarra,To be squashed
bwagura,"To bear (puppy, cubs)"
bwahuzi,"Storing up,stewardship"
bwakabiri,Second time
bwakaiso,"Witness,testimony, evidence"
bwakyo,Tinny flowers
bwalingi,"Laziness,foolishness"
bwamata,Tonsils
bwamba,Copious
bwanda,Yellow stonecrop
bwanga,Hollows
bwangi,Refusal
bwanyakatagara,Priesthood
bwarabwara,"To crouch down, hide"
bwarangasa,Atmosphere
bwarubanga,Godhead
bwate,Jealousy
bwati,Fissures of childbirth
bwatuka,To make noise
bweculiko,Slope
bwecumi,"Neatness,smartness, cleanliness, adornment"
bweewiso,Expiation
bweganyi,Self-pity
bweganyirizi,"Slackness, laziness"
bwegege,Carefully
bwegendereza,"Carefulness, circumspection, thrift"
bwegesa,Teaching
bwegesibwa,Civilization
bwcgombi,Covetousness
bwebinduurro,"Room to tum, freedom"
bwekambi,"Deligeocc, zeal, earnestness, zest"
bwckanasi,"Laziness, indolence"
bwekiiko,"Bend, curve,tum"
bwckobi,Conspiracy
bwekubizo,"Careful up bringing, petting"
bwekuniki,", conceit, showing off"
bwenda,"Generosity,liberality, bounty"
bwenderezi,"Oppression,bullying"
bwenugi,Neglect of owcrcowcre
bwerebwere,Openly
bwereme,"Willfulness,rebellion, impudence"
bweremera,Sole ownership
bwerengerezi,"Bullying, scornfulness"
bwerindwa,Fragility
bwesaganirizo,Rustling
bwesengeze,Leasehold land
bwesereko,"Hiding place, refuge"
bwesige,"Trust,confidence, assurance"
bwesigwa,"Trustworthiness, faithfulness"
bwesumbo,Shelter from rain
bwesumikiri,Lumps
bwesungi,"Cheek, impudence, naughtiness"
bwezigooro,"Curve,bend, round about"
bwibi/busuma,Theft
bwigamiro/ buyamba,Support
bwigamo,Shelter
Bwigara,Expression of pity
bwigara,Smallpox
bwigurumba,Bigness
bwiguu,Bully
bwihulebwona,Stinging centipede
bwijukuru,"Ancestry,generations"
bwikaro,"Place, residence, abode"
bwikazi,Foreg
bwikizo,Refuge
bwiko,"Mutual hatred,enmity"
Bwikya,House of thequeen consort
bwimi,"Meanness,stinginess"
bwina,"Linleholes, tunnels"
bwinazi,Poverty
bwingi,Plenty
bwingira,Cave. Den
bwinike,Serfdom
bwiru,Slavery
bwirukiro,"Place of refuge, retreat"
bwisi,Murder
bwisiki,Girlhood
bwogi,"Sharpness, edge"
bwogo,"Tumult, uproar"
bwojo,Boyhood
bwoki,Honey
bwomangane,Toughness
bwomeezi,"Health, life, soul"
bwomi,Dryness
bwomere,Dryness
bwomuntu,Humanity
bwongo,Brain
bwonjooka,To go away stealthily
bworobi,"Softness, tenderness"
bworoozi,Guardianshjp
bwotere,Butter mixed with perfume
bwoya,Hair
bwoyooyo,Nothing at all
byahi,"Skin mats, child's bedding"
byakeeri,Hair in the annat
byamba/buroofu,Dirt
byaoa,"Fruit, offspring"
byara,Fingers
byeoda,Entrails
byenga,"Slag of iron, dross"
byeyererwa,Find no one in
byobwomeezi,"Health,sanitation matters"
byokera,To attack
byokurya,Food
byorwaoju,Immorality
byoya,"Feathers,fur(animal hair)"
banu,These ones
bandwa,Chwezi priests
baro,Your husband
basemera,He/she is good looking
basingo,"Courtier or fort-dweller, attendant"
batembuzi,"Pioneers, harbigners"
bazaire,Parents
bazarrabusa,They produce[children] for nothing
bbaasi!,Enough
bbaibbuli,Bible
bbasitoora,Pistol
bbogoya,Plantain
bbwa,Openly
beebwa,They can forget
biringi,Sickle
bibiri,Two hundred
bibiri n'emu,Two hundred and one
bibiri n'ikumi,Two hundred and ten
bigo,"Place, city"
bikumi bibiri,Two hundred
bikumi bina,Four hundred
bikumi bisatu,Three hundred
bikumi bitaano,Five hundred
biizi-bitoosa,Meat of a sheep
binkwatiireki,Carelessly
binzaari,Orange colour
binu,These ones
biisopu,Bishop
bonka,They alone
bonsatu,Three of them
bontaano,Five of them
boojo,Please
bbooda-booda,Bicycle or motorcycle taxi
booma,Government ground or station
boona,All of them
bucuzi,Upside down
bugazi,Facing up
bugingo,"Dangerous, deadly"
bugubugu,Quickly and carelessly
bugendandara,To walk sluggishly
bugwaizooba,West
buheekwa,Vehemence
buhyaka,"Anew, again"
bukiika,Across
buli kiro,Everyday
bundi,Another time
burugaizooba,East
buturukamusanaj busa,For nothing
busi bwa nseeri,On the opposite hills
businge,Peacefully
butaleka,"Uncreasingly, continuously"
butoosa,"Everyday, always"
bujenjebere,Something that is shaky
bujinja,A sheep without ears
bujumeera,A good singing voice
bumoso,Left hand side
buri,That time
buso-bwa-ntaama,Head on collision
busa,Afresh; once more
bwa,To speak openly
bwakeire-bwaizire,Now and then
bwangu,Quickly
bwanamukuru,A parish priest
bwanyima,Afterwards; later
bwatu,Doing something openly
bweera,Open
bwemi,"Upright, standing up"
bwereere,A very young baby
bwino,"Ink,written"
bwo,"It, itself, they, themselves"
bwohe,Temptation
byabazaire,Of parents
byo,"They, themselves"
byona,All of them
kubunga buli kaire,To be always visiting
caai,"Tea, tea leaves,tea plant"
tandika,"To begin, start"
Caali,"Expresses pity, admiration"
cambaitu,"To shake about, spill"
candakaarra,To be exhausted
kubonesa,Torture
capa/kutera,Slap
capuka,To be chipped
capura/kucwa,"To chip, break off"
ceba,"To pound, crush"
cebaceba,To trot
kusekereza,To mock
ceeceeba,Cebaceba
ceke,"Weak, feeble"
cekeca,"To dance,leap"
cwonacwona,Completely
cekya,To weaken
cencebuka,"To be tom, ragged"
cencebura,To tear into pieces
cenkacenka/nena,To chew
cika,Discuss thoroughly
cikinya,"Be tidy, neat, quiet"
cikinyiza,"To shake about, strew"
compacompya,To be deceitful
concoboza,To become destitute
concona /kohonda,"To crush, pound"
kubyama,Sleep
cucu,Expression of fraight
cugura,To have diarrhoea
Cukanaho,Get out
cukumura,To discard
curiikana,To over lap
kusindika,To push
cumanga,"To push repeatedly, neglect"
kwanga,To refuse
cumba,"To cook, boil"
cumbagira,To limp
cumika,To set fire
cumita,"To stab, spear, pierce"
cuncumura,"To drive away, scareaway"
cunduka,Be corpulent
cumuka,To grow tall
cungura,"To buy back, redeem"
cunkura,To suck dry
cupa,Bottle
"ente ekuru,omukazi mukuru","Old cow, old woman"
curru,A destitute person
cuucu,Dust
cuukun,Wean
cwagura,To eat ravenously
cwamu,Settle matters
cwanganiza,To go across
cwanganizaamu,To divide
cwaogya,"Be cunning, crafty, sly"
cwankuna,To chew
cweka,To break
cwekana,To succumb
cwekanira,Rush at joyfully
cwereeira,To invent
cwanganisikaniza,Cross a path
cacaca,Sound made by footsteps
cakucaku,Quickly
ceiceice,In total silence
coroko,Soya beans
culeezi,Quiet
cuucuucu,Too much smell
daata,To walk majestically
dai,Intensive with guma
kifaaro,"Slemon, devil, evil spirit"
dakiika,Minute
dakitaali/omufumu,Doctor
dalizi,Woven border on cloth
dambakaarra,"To be flabby, inert"
damura/genda,To move
demba,Tolap
dibisa,"To rundown, defame"
dyaka,"To become stupid,backward"
digidigi,Intensive with boha (fasten)
nyweza,"Tie tightly, tighten"
diini,Religion
diira,Compass
dikira,To sink
dikya,To hit hard
dimiryangombe,Blue soap
dimunadimu,Seldom
dinga,To become stupid
yongeza/kabiri,To bubble
doma,"To bestupid, silly, foolish"
domadoma,"To become stupid, foolish"
domya,To stupefy
doodokya,"To mock, ridicule"
cementi,Cement
dongoro,Native soap
dooba,To be stripped
dookooli,"Be exhausted, done up"
Dora,Look! Behold!
dubungura,"To hollow out, probe,lance"
duduma,"To rumble, whirr, hum"
dudura,"Beat unmercifully, flog"
dundukya,To tantalize
dundumuka,To grow very quickly
kusumura,To be very tall
duraamu,Barrel
duubuuda,To waste
duuka,Shop
kurangira,"To announce, command, proclaim,interpret"
duura,"T oderide, scorn"
dubura,Drill
dai-dai,Very hard
daburokara,Double colour
dainingi,Dining room
dara,"Here is, there is"
dereeva,Driver
deero,"Now, today"
disiko,Discotheque
doboro,Double: twice as much
doi doi,Making continous andirritating noise
doodo,Amarinthus
ekidomora,Jerrycan
ebidomora,Jerrycans
ekidongodongo,A heron
ebidongodongo,Herons
ekifubiro,"Punishment, penalty"
ebifubiro,"Punishment, penalties"
bikaiko,Food without salt
bikaiko,Food without salts
ekifu kyenda,A very greedy person
ebifu kyenda,Very greedy persons
ekifunjo mururuma,Large intestine
ebifunjo mururuma,Large intestines
ekigambo,A word
ebigambo,Words
ekigango,Room for catechism classes
ebigango,Room for catechism classeses
ekidikizo,Idiom
ebidikizo,Idioms
ekidongo,A guitar
ebidongo,Guitars
omudoma,A stupid person
abadoma,Stupid persons
ebifuba,Ekifubas
ekifufu,A bruise
ebifufu,Bruises
endoboro/ensahu,A packet
endoboro/ensahu,Packets
ekisaniko,"Cover, used banana leaf"
ebisaniko,"Cover, used banana leafs"
ekifunjo,Rectum
ebifunjo,Rectums
ekigaali/enengere,A wheel barrow
ebigaali/enegere,Wheel barrows
kanyama,A tall mascular person
bakanyama,Tall mascular persons
ekiganyiro,Forgiveness
ebiganyiro,Forgivenesses
ekigarukwamu,Answer
ebigarukwamu,Answers
ekigene,Joke
ebigene,Jokes
ekigiiko,Spoon
ebigiiko,Spoons
ekihano,Something very surprising
ebihano,Something very surprisings
ekigega,A big basket
ebigega,Big baskets
ekigere,"Foot, foot print"
ebigere,"Foot, foot prints"
ekigigo,Molar tooth
ebigigo,Molar tooths
ekigunguru,A round plastic jerrycan
ebigunguru,Round plastic jerrycans
ekihambo,A young pumpkin's garden
ebihambo,Young pumpkin's gardens
ekihohe,Soft immature calabash
ebihohe,Soft immature calabashes
ekikyorooni,Latrine
ebyorooni,Latrines
ekijunjuuzi,Beetle
ebijunjuuzi,Beetles
ekijwaro,"Garment, wear"
ebijwaro,"Garment, wears"
ekikaali,King's or chiefs enclosure
ebikaali,King's or chiefs enclosures
ekikaijo,Sugarcane
ebikaijo,Sugarcanes
ekikaragwe,A tree specie
ebikaragwe,Tree species
ekikindo,A palm tree
ebikindo,Palm trees
ebikeke,Pumpkins
ekikere,"Frog, toad"
ebikere,"Frog, toads"
ekikoco,An old emanciated cow
ebikoco,Old emanciated cows
ekikongoriro,Maize cob
ebikongoriro,Maize cobs
ekikohi,Eyelid
ebikohi,Eyelids
ekikoikyo,Riddle
ebikoikyo,Riddles
ekikoligo,"Yoke problem, obstacle"
ebikoligo,"Yoke problem, obstacles"
ekikoobe,A herdsman's whistle
abalisa,Herdsman's whistles
ekisoro,An animal
ebisoro,Animals
ekikoosi,A battalion
ebikoosi,Battalions
ekikopo,Cup: a trophy
ebikopo,Cup: a trophies
ekijunzire,Rotten thing
ebijunzire,Rotten things
ekika,Sub-clan
ebika,Sub-clans
ekikaguzo,Question
ebikaguzo,Questions
ekikarango,Frying-pan
ebikarango,Frying-pans
ekiijukyo,A memorial remembrance
ebiijukyo,Memorial remembrances
ekijubwa,Type of horizontal grass
ebijubwa,Type of horizontal grasses
ekijuma,"A fruit, a table"
ebijuma,"Fruit, a tables"
ekiina,"Hole, ditch, pit"
ebiina,"Hole, ditch, pits"
ekiinamirro,"Great grief, be sorrowful"
ebiinamirro,"Great grief, be sorrowfuls"
ekiisamuhana,Large hornbill
ebiisamuhana,Large hornbills
ekiisurumba,"Waterfall, rushing flood"
ebiisurumba,"Waterfall, rushing floods"
ekiisa-mutuutu,A big brown bird
ebiisa-mutuutu,Big brown birds
ekijinja,A seasonal swamp
ebijinja,Seasonal swamps
ekijoojo,Fresh banana tree sheath
ebijoojo,Fresh banana tree sheaths
ekijubwe,A type of grass
ebijubwe,Type of grasses
ekijujuka,Odour: unpleasant smell
ebijujuka,Odour: unpleasant smells
ekijaju,Exaggerated information
ebijaju,Exaggerated informations
ekiihe,Severe famine
ebiihe,Severe famines
ekiijongo,A crater lake
ebiijongo,Crater lakes
ekiika,Heavy smoke
ebiika,Heavy smokes
ekiikaro,"Place, spot"
ebiikaro,"Place, spots"
ekiju,A bird's nest
ebiju,Bird's nests
ekijumo,"An insult, an abuse"
ebijumo,"Insult, an abuses"
ekyoroni,Pit latrine
ebyoroni,Pit latrines
ekiituuru,"A shade, shadow"
ebiituuru,"Shade, shadows"
ekijogojogo,A snail shell
ebijogojogo,Snail shells
ekikaaka,Giant
ebikaaka,Giants
ekikaari,A reed fenced enclosure
ebikaari,Reed fenced enclosures
ekijaguzo,"Festivity, celebration"
ebijaguzo,"Festivity, celebrations"
empaka,"Argument, strife, dispute"
empale,"Knickers, trousers, shorts"
empambiriza,One who uses force
empambo,Seeds of gourds
empanuura,"Advice, counsel, discussion"
emparacuki,Swift runner
emparra,Kind of locust
empataniza,Space
empazi,Safari ants
empeereza,Service
empegecu,"Gristle, cartilage"
empere,Bed-bug
empeta,A ring
empiigi,Hunting dog
empimbaale,"A blind cow, goat"
empitmpina,Chameleon
empaama,"Poor soil, hard earth"
empairimi,Male dog
empakani,"Argumentative person, rival, competitor"
empamo,"Mourning, lamentation"
empanabeera,Firm breasts not pendant
empara,Uganda Cob
emparangani,Quarrelsome person
empata,Constipation
empeehe,Fluffy seeds of reeds
empeera,"Wage, pay, reward"
empeese/enfuka empyaka,A new hoe
empekenyu,"Gristle, cartilage"
empiigani,"Enmity, persecution"
empirima,"Double edged sword, dagger"
empogoma,Hole in a tree
enkunguru,Grasshoppers: small grasshoppers
enku,Firewood
enkubebe,Worker termite
enkubiti,"Strength, vigour"
enkukuni,Flea
enkumbititi,"Multitude, crowd,abundance"
enkuna,"Hospitality, entertaining"
enkunga,Red tailed colobus monkey
enkunuukizi,Hangnail
enkura,Rhinoceros
enkurugu,"Cheat, swindler, crafty person"
enkurungo,Blue banana eater
enkuraijo,A plant species
enkorro,"Coughing disease, cough"
enkubirane,Repeatedly
enkukuuru,Horn trumpet
enkumba,White millet
enkumo,Fingers
enkunda,Red-tailed cercopitheque
enkungani,"Strife, quarrel"
enkunku,Type of banana
enkunzi,Lover
enkakaara,Guinea fowl
enkurugusi,Intruder
enkurungutaniza,"Subtlety, cunning, cheating"
enkusi,Stupid person
enkuuku,Pigeon peas
enkwahwa,Armpit
enkwanzi,Beads
enkwatirizi,"Careful,deliberate, economical person"
enkwato,"Care, good treatment, neatness"
ensaagi,Surplus
ensambani,An adulterous person
ensasanure,Strippings from papyrus stems
ensongore,A male dog
ensumbi,SW.voilence or force
ekwanzi ekwanasana,Big white beads
enobi,"Dislike, enmity, hatred"
enondwa,Tree with edible fruit
ensaali,Loquats
ensaasi,Illness of king only
enkuya,Large ape
enkuzi/onuhama,"Main root, tap root"
enkwali,Quail
enkwomoro,Waning moon
ensamya,Simsim
ensaija,A male animal
ensekure,A ram
ensoberwa,SW.a desparate person
ensoboorozi,SW.someone who explains something
ensoma,The way of reading
ensonga,Menstruation period
ensonga,SW.cattle disease
ensoigo,Honey guide bird
enombe,A soft red clay
ensamaaki,Fish
ensaano,"Flour, powder"
enseegu,"Pipe, flute"
enseenene,Edible grasshoppers
enseesekale,Loose cents
enseiso,Upper grinding stone
enseko,"Laughter, fun"
ensemere,"Dear one, beloved"
ensenge,Giant hog
ensenyerre,Good clear eyes
etanaki,"Nausea, vomit"
ensi,"Earth, land, country"
ensidirirwa,Muzzle-loader
ensigo,Kidney; seed
ensiiso,Upper grind stone
ensimbi,Money
