okuteebereza, okuteebereza, okuteebereza	To estimate, budget, calculate
Okubeera joyfu	To be joyfu
Okufumita (ettaka)	To be squashed (soil)
okufumita	To squash
okutuukiriza	To fulfill
okuyimusa, okuyimusa	To lift up, raise
okuwuuma	To belp
Orchid ennene eya langi eya kakobe	Large purple orchid
okubala, okubala	To count,calculate
gavana	A governor
Okubatiza	To baptize
okwogera	To talk
okusona	To sew
Okugwa, okugwa	To be bent, warped
okutereeza, okuggya	To straighten, unbend
Okukola ekikyamu, warp	To make crooked, warp
Empapula	Envelope
n'obunyiikivu	Intensive with
Okujja mu ngeri etasuubirwa	To come unexpectedly
Abakuumi b'ebisibo by'abalala	Guardians of others' flocks
ennyama y'ennyonyi	Buffalo hide
bbanka	Bank
Okubuuka wansi	To dash down
Akakiiko	Council
okusaanuuka	To burst
emmundu, envuumuulo	Pistol, revolver
bbandiera, bbandiera, bbandiera, bbandiera, bbandiera, bbandiera, bbandiera, bbandiera, bbandiera	Flag. Banner, sail
ekituli	Basin
ekimera	Kettle
Pampu y'emmotoka	Bicycle pump
Okusaanawo mu bujjuvu	To collapse completely
Sima mu buziba	Dig deep
okukaaba	Roar
crunch, snap	Crunch, snap
ow'ekika	Relative
ebyokulya, ebitundu	Food, portion out
okutambulira ku bigere	Walk on heels
Okwogera amangu ennyo	To talk very fast
engoye ez'okuziika	Grave clothes
ebijanjaalo	Young beans
enfuufu	Dust. Rubbish
omubisi	Broth
ekintu ekiyitiddwa	Invited thing
embuzi ezifudde;ensigo ezivunda	Dead goats;rotten seeds
empapula	Papyrus
Emboozi ezinyumira	Entertaining conversation
ebigenge	Leprosy
enviiri eziriko obugoye	Hair plaited style
ebikoola, ebikoola	Stubble, straw
ebikolebwa, ebikolebwa	Happenings, occurrences
okukaaba	Snoring
okuzza obuggya	Recover
akawayiro	Ring conn
(kikozesebwako inpl.fonn yokka)	(used only inpl.fonn)
Obulumi obuva ku bulwadde bwa dyspepsia	Dyspepsia pains
Okulabula, okwegendereza	Warning, caution
ebisasiro, ebisasiro	Rubbish, refuse
ebigambo ebibuusibwabuusibwa	Whispered words
okusendasenda, okusendasenda	To entice, seduce
bubi, bubi	Bad, ugly
be vexed, be annoyed, be troubled	Be vexed, annoyed, troubled
okuteeka wansi	To set down
omusujja gw'ensiri ogw'amaanyi	Severe chronic syphilis
omusujja, okukaaba	Saliva, dribble
enviiri empanvu	Long thick hair; fringe
Yogera ku kufa	Announce the death
ebijanjaalo	Young beans
ebisasiro, ebisasiro, ebisasiro	Dregs,refuse, rubbish
ebikoola	Old leaves of herbs
amagumba	Skeleton
ebirungo by'enva endiirwa	Dregs of beer
Okutiisatiisa	Make threats
omwezi ogugenda gukendeera	Waning moon
Ebikoola by'omuti omuko	Leaves of omuko tree
ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola, ebikoola	Leaves, runners, dry tobaco
ekikulukuto	Sputum
ekimera eky'omu ttaka	Middle husk of millet
Okuddamu	A response
ensingo	Neck
omusujja gw'omu nnyindo	Mucus of the nose
kuseka	Smile
omusujja gw'omu nnyindo	Mucus of tbe nose
Okwambala olugoye	To wear a loin-cloth
Fuba okuseka	Force a laugh
enviiri mu bisambi	Hair in the armpits
ebintu, obugagga	Things,wealth
omuddo	Weeds; worms
eby'okusaasaanya	Ground outs
Curry enfuufu	Curry powder
mu bwangu	Hurriedly
ebisiikirize by'ebisiikirize	Husks of simsim
Okufuluma mu maaso	Secretion from eyes
empagi, bbiri	Root, two
ebyokulya, ebyokulya	Eatables, food
Okufulumya amazzi (amaaso)	To discharge, water (eyes)
omuzira	Snow
Okuvunaana, okubuulirako	Accuse, tell tales about
Ennaku; ebiro	Days; periods
otulo mu maaso	Sleepiness in the eyes
ebirungo, eby'akaloosa	Seasoning,spices
omusujja	Saliva
Obulumi bw'okuzaala	Labour pains
omuddo omuto	Young reed
amasavu g'ebisolo	Fat of animals
eddagala ery'ebimera	Herbal medicine
enfuufu y'ente enkalu	Dry cow dung
ebijanjaalo	Beans
amayinja ag'ekyuma	Ironstone, dross, slag
ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime, ebirime ebirime	Raw, uncooked, unripe, fresh
omusujja gw'ensiri	Syphilis, yaws
ebikoola	Leaves of young beans
ebisasiro by'enkoko, ebisasiro by'ebinyonyi	Fowls' dung, birds' droppings
Obulimba, obulimba	Lies, deceit
Big Bear, Ekibinja ky'Emmunyeenye	The Great Bear, Constellation
ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize, ebisiikirize	Husks, shavings, refuse
omusujja gw'ensiri (variola), omusujja gw'ensiri (chicken pox)	Variola, chicken pox
obukaba	Sodomy
Omuyembe nga tegunnaba kukula	Maizebefore it is fully-grown
okukaaba	Vomit
ebitundu by'amabeere	Labia
ebikoola	Whiskers
amagulu	Bandy legs
engoye oba engoye ez'eddiba	Ragged clothes or skins
ebinyonyi	Birds' dropping
amagi agatazaala	Addled infertile eggs
okugwa wansi	Flop down
Ja kcal, omusota	Ja kcal, fox
okukwata, okukwata	To fasten, tie up
okuggulawo	Unfasten
okusumulula	To unfasten
Okuba omunene	To be fat
okukaaba; okwogera obubi	To bark; speak roughly
Abasolooza omusolo ku katale	Market toll collectors
Okuba n'obumanyirivu (ebizibu, n'ebirala)	Experience (trouble, etc.)
okubonaabona	Suffer
Okuleetera omuntu okubonaabona	To make one suffer
okuggya, okuggya	Forge, to dissolv
Okulabika	To appear to
Okulumya, okubonereza	To hurt, punish
Okufumba obulungi	To be thoroughly cooked
okukaaba, okukaaba	Wailing,lamentation
okukaayana, okulumba	To quarrel with, attack
Okulumbagana	To attack eachother
eby'akaloosa	Scent, perfume
okusuula ebitundu by'omubiri	Flaying
obubazzi, obubazzi	Carpentry, joinery
eby'obugagga	Economy.stinginess
enneeyisa ey'obusirusiru	Mad behavior
Ebika by'ebimera, eby'omugavu	Species of resin, incense
bubi, akabi;ebisasiro	Evil, harm;excrement
Okulimba	Lying, deceitfulness
ekiwuubaalo, obutaba na mikwano, ekiwuubaalo	Loneliness, friendlessness, solitude
omuddo omunene oguliibwa	Large edible mushroom
ekiwuubaalo ekiwuubaalo	Loneliness solitude
obunafu, obunafu	Weakness,feebleness
obuwombeefu, obuwombeefu, obuwombeefu, obuwombeefu	Humility,meekness, docil ity, gentleness
obulimba, obukuusa	Deceit,fraud
Okufiirwa abaana	Loss of children, bereavement
Okusaanyaawo (ebimuli ebifumbiddwa)	To knead (cooked plantains)
Bulijjo	Ceaselessly
okusavuwaza	To folly
ebitooke, ebitooke, ebitooke eby'okuzimba	Mud, mortar,clay for building
katono, katono	Little, tinny
obukuusa, obukuusa	Cunning,craftiness
okusekererwa	Scorn, derision
Okubeera nnamwandu	Widowhood
omululu, okwerowoozaako	Greediness,selfishness
Obunnyogovu, okukkakkana	Narrowness,compression
okukaaba, okukaaba, okukaaba	Suffocation, stifling,asphyx
Obuggya	Jealousy
obumyufu	Redness
eddembe, ekituufu	Freedom,right
Obusaasizi, obusaasizi	Generosity,booty
Okubeera okumpi n'okufa	To be near death
Yogera mu butanwa	Talk at random
mu ddembe	At liberty
okukwata	To clasp
omukwano, okwagala	Friendship, affection
ekimera	Forch
Obusaasizi, okusaasira	Pity, mercy
okwagalibwa, okusikirizibwa	Affection,favoritism
embaga	Feast
ebiwundu wakati w'obugere	Sores between the toes
obusobozi, obuyinza	Ability, power
obulimba, obukumpanya, obunnanfuusi	Deceit, fraud,hypocrisy
Obulombolombo, enkola, n'ebirala	Nature,disposition. Way etc
Sisal, hemp	Sisal, hemp
embaga	Wedding
eggplant, Solanum Macrocarpan	African eggplant, Solanum Macrocarpan
Okuliisa (ente) ku makya	Feed (cattle) early
obunkenke, obunkenke, obunkenke, obunkenke	Stiffness, fimmess, hardness, rigidness
obutazaala	Barrenness, sterility
obwesige, obukuumi, amaanyi, obuddukiro	Reliance,security, strength, refuge
okuyiiya	Forge
Obukakanyavu	Stubbornness
obutali bwenkanya	Insolence
okukaddiwa	Old age
okuwuuma	To rustle
eby'obugagga, eby'obugagga	Wealth, riches
eby'obugagga	Merchandise
Obusirusiru	Foolishness
Obusika	Inheritance, succession
eby'obusika	Inheritedproperty
ku bwereere	For nothing
kya busirusiru	Folly
amaanyi, okuwalirizibwa	Force,compulsion
Ekigo, obuwagizi, obuyinza	Stronghold,support, influence
Ebyawandiikibwa, ebiwandiiko	Written matter, correspondence
Ensi ey'ewala	Distant country
Obulamu obuwanvu, obugumu	Longevity, durability
Obunafu	Scarcity
Okuwaayiriza	Slander
obuzito, obunene	Weight, size, bulk
by'obutonde	Inherent,nature
omuwala, omuwala	Girlhood,maidenhood
Obukyayi	Spitefulness
Obuweereza	Service
ensonyi, ensonyi	Shame, disgrace
ebitundu by'omugongo	Fracture,sprain
obulwadde bwa ssennyiga.	Scabies. The itch
omukisa, obugagga, obuwanguzi	Good fortune, prosperity, success
Okugoba, okunyaga, okubba, obukumpanya	Extortion,rapine, plunder, fraud
obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya, obutali bwenkanya	Insolence,self-wi ll, naughtiness, profligacy
entegeka, okukangavvula, obuwulize	Order,discipline, obedience
Ekibinja ky'abantu; obuwombeefu	Multitude, crowd; delicacy
obuwunga	Flour
Obusirusiru, obutali bulongoofu	Folly,indecency
ekiwundu, ekiwundu	Wound,injury
Enkuba ey'amaanyi, enkuba ey'omuzira	Fine rain,drizzle
obukoowu, obukoowu, okuvunda	Senility, senile, decay
Ekizibu eri ensolo	Pitfall for animals
Obuggya	Newness
Obusirusiru	Stupidity
obulwadde bw'ensiri	Elephantiasis
Obulwadde bw'amaaso	Secretion of the eyes
obujulizi, obujulizi	Evidence, testimony
Obuvunaanyizibwa	Responsibility
Okubonaabona, ebizibu, okubonaabona, obwennyamivu	Sorrow, trouble, misery, melancholy
obukoowu, obukoowu	Weariness, fatigue
obwakabaka	Kingdom
Ku bbeeyi ey'omuwendo	At a high price
ebikolwa eby'obukambwe	Violence
Obukambwe	Fierceness
omukyala, ebitundu by'ekyama eby'omukyala	Womanhood,female genitals
obutonotono, obutonotono	Littleness, fewness
Obuwanika	Stewardship
Kufa nga tolina muntu akulabirira	Die uncared for
Obuto	Infancy
trypanosomyasis	Trypanosomyasis
okusavuwaza	Sarcasm
obutali bulongoofu	Rudeness
obuyambi, obuyambi	Help,assistance
obunene, obunene	Size,bigness
Obukristaayo	Christianity
okukaaba, okukaaba	Stinginess,rancidity
obutategeeragana, obutategeeragana	Discord, strife
obukulembeze obutonotono	Minor chieftainship
obukuusa, obukuusa	Cunnningness, craftiness
Obuyambi, obuyambi	Assistance,support
Enkolagana	Relationship
okukwatibwa, okuteekebwa mu kkomera	Captivity,imprisonment
Ekitongole ekirwanirira obuyinza, omubaka, minisitule, akakiiko	Deputed authority, ambassadorship, ministry,commission
Buli lunaku, bulijjo	Daily, always
Bulaaya	Europe
mu bujjuvu	Completely
okwegayirira	Begging
okusasulwa, okusasulwa	Compensation,reparation
obuzito, obuzibu	Weight,difficulty
okufuga, okufuga, okufuga, okufuga	Rule, control,government, force
olutalo, olutalo, olutalo, olutalo	War, battle, struggle, conflict
Okukebera emmere n'obwegendereza	Careful measurement (of food)
okukaaba	Stinginess
Okulabirira abaana	Care of children
gattako	Join
omutego gw'emisege	Rat trap
Obulyi bw'enguzi	Corruption
Okuba n'omululu	Greed
Ensibuko y'emmere, eby'okulya	Source of foodsupply, pasture
Omulimu gw'okulunda endiga	Work of ashepherd; pastorate
ebisibo	Pasture
Lisp	Lisp
Okulima	Cultivation
Obukuumi	Protection
obutabeera na nkolagana n'abantu	Unsociability
Obukuumi	Guardianship
obwenkanya, ensonga	Justice, reason
Okumanya, okutegeera	Knowledge,understand recognition
Ebintu ebyakolebwa	Experience
Obuvumu	Courage
obutwa	Poison
ebikoola	Mould
okukwata ennyo	To clasp, tightly
Okukuŋŋaanya wansi w'ebiwaawaatiro	To gather under wings
okukwata ennyo	To clasp tightly
Ebika by'enva endiirwa	Species of beer banana
Okuvvuunuka obunafu	To emerge from undenvate
obugumu	Rust
Obumu, obumu	Oneness, unity
obulema, obulema	Lameness,disableness
kuseka	Smile
Obunnabbi	Prophecy
Obwavu	Poverty
obumyufu	Redness
obwesige, obwesige	Trustfulness,confidence
okusazaamu	Foreg
Tolie ng'alindirira	Tolie in wait, for
Okuba omuwombeefu	To humble, abase
okuteeka wansi, okuteeka wansi	To press down, squash
ebinywa	Liver
Bungereza	England
okunywa	Gulp
okusanyuka, okusanyuka	Satisfaction,repletion
ebiwuka ebitalya	Inedible termites
Bolt food, gulp	Bolt food, gulp
Obukyayi	Hatred
okwemulugunya, okwemulugunya, okwemulugunya	Mumble, mutter, murmur
Okubeera, abantu	Being, humanity
Kino	This
obwagazi	Sweetness
ekyokunywa, ekyokunywa	Flavor, taste
okusaaga	Flattery
okulya nga tomanyidde	Eating without a relish
okunyaga, okwenyigira mu bikolwa eby'obukambwe	Plunder, violence, rapine
Obusibe	Captivity
Yanguwa, beera n'empisa ennungi.	Hasty,temper
obugumu, obulumi	Stiffness, aching
alabika bulungi	Good looks
Okusibibwa mu kkomera	Imprisonment
omuddo	Grass
obukyayi	Enemity
Ekifo	Position
obuwanvu	Stoutness
obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu, obutali butuukirivu	Meanness,stinginess, miserliness
okusazaamu	Foreg
Omukwano, oluganda olw'omusaayi	Friendship, blood brother-hood
okusazaamu	Foreg
ekimera ng'ekimuli	Plant like clover
okukaaba	Tickling sensation
Ekimera ekiriko ebikoola	Plant withhairy stinging leaves
eby'okusula	Lodging
ekkubo, ekkubo, ekkubo	Path, passage,way
Okulagula	Divination
obuwanvu	Height
obuwanvu, obuwanvu	Length, height
n'obumalirivu	Fixed, firmly
okuleetawo obuzibu	Stir up trouble
opthalmia, trachoma	Opthalmia,trachoma
omuddo omutono	Small millet
obusazi, obusazi, obusazi, obusazi	Filth., dirtiness,slovenness
Obulogo	Witchcraft
Emirimu egy'okuwalirizibwa	Forced labour
ebikoola by'ebigere	Tread of foot, sole
ekifo eky'okuzaaliramu	Place of origin
okuwuluguma, okuwuuma	Roar, sound
Obutukuvu	Holiness
obulumi, obulumi	Ache, pain
okuwuuma, okuwuuma	To rustle, swish
omusujja gw'ensiri	Smallpox
Obulungi, obulungi	Beauty, goodness
ng'oli wekka	Alone
Okubuukabuuka, okubuukabuuka	To bustle about, hustle
Obukambwe, obutali bwenkanya, obutali bwenkanya	Fierceness,ferocity, harshness
okuyuza, okuyuza	Rip, tear
enfuufu y'ebisusunku by'ente	Ashes of burnt cow-dung
obulwadde, obulwadde, obulwadde	Illness, sickness, disease
Ebiseera	Time
Okusiba.	Fastening. Joint
eby'obusuubuzi	Trade
Okuggibwa mu nsi, okusengukira mu nsi endala	Exile, emigration
raffia	Raffia
Okupangisa ettaka	Ground-rent
olugoye olw'omu Buwalabu	Arab robe
okusaaga	Flattery
okusoomooza, okusekerera, okusekerera	Provocation, taunting, booing
Beera munafu	Be feeble
Okubeera mu kitundu	Neighbourhood,neighbourliness
ekifo w'obeera	Residence, dwelling place
Obusirusiru	Foolishness
obunafu, obunafu bw'amagulu	Weakness,thinness of the legs
ebbugumu	Warmth
obuzibe bw'amaaso	Blindness
okugwa, okugwa	Collapse, fall
Bulijjo	Unceasingly
obutono.obutono, obutonotono	Littleness.smallness, fewness
ebyuma	Iron ore
okutamiira, okunywa ennyo omwenge	Drunkenness, intoxication
Ensibuko	Starting point
akabi akatasuubirwa, akabenje	Unforeseen peril, accident
akabenje	Accidental occurrence
Obukessi	Espionage
Okusaasaanya	To spread about
Okubuulira	Preaching
ekituli	Joint
okugwa	To fall
okukaaba	Slipperiness
Okuzaala mu ngeri y'ekika	Inbreeding
Emikolo gy'okuyingira mu by'obusamize	Initiation ceremony of diviner
Omulimu	Task
ekitasoboka, ekizibu	Impossibility, difficulty
ebisiikirize	Fat tai
ekikondo	Catapult
okusoomoozebwa, obutali butuukirivu	Forwardness, perversity
ennyama	Minced meat
okutya, okutya	Fear, cowardice
okusuula wansi	To dump down
Obuto n'obuvubuka	Childhood,youth
omubisi gw'omusaayi	Bloodpudding
Mbeegayiridde, obukuumi	Excuse, defence
Obumu, obutume, obuweereza	Conunission,apostleship, ministry
obukoowu, obuteefiirayo	Sloth,slackness
eby'obugagga	Wealth
Ebuvanjuba	The East
ebisiikirize	Button mushrooms
olubuto lw'omukazi atali mufumbo	Pregnancy of unmarried woman
okufuuwa (abaami)	Fomication(male)
okulabula	Give warning
Ggula amaaso	Open the eyes
ekire eky'enfuufu	Cloud of dust
omuntu omunafu ennyo; omusirusiru	Very feeble person; idiot
ekisenge	Stoop
okuziika, okubikka	To smother, cover up
Okubulwa otulo	To be sleepless
obuyambi, obuyambi, obuyambi	Help, aid,assistance
ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo, ebikulukuto by'amayengo	Wavelets, ripples
ebikoola	Twisted fringe
okugatta	Joint, splice
okufiirwa	Lose
ekika, oluganda, oluganda	Clanship, relationship, kinship
Obuddu	Slavery
Abazadde, ekifo ky'okuzaalirwamu	Parentage, birthplace
obukyayi, obukyayi; omusujja gw'ensiri	Hostility,enemity; smallpox
ekirwadde kya siriimu	Tuberculosis
eby'obugagga	Bulk
okukaaba	Hoarseness
okukaaba	To crunch
okusaanuuka	To be squashed
Okuzaala (omwana gw'embwa, omwana gw'ennyana)	To bear (puppy, cubs)
Okuteekawo, okulabirira	Storing up,stewardship
omulundi ogw'okubiri	Second time
Omujulirwa, obujulizi, obujulizi	Witness,testimony, evidence
ebimuli	Tinny flowers
obugayaavu, obusirusiru	Laziness,foolishness
amandala	Tonsils
eby'obugagga	Copious
ekimera ekirabika ng'ekimyufu	Yellow stonecrop
ebituli	Hollows
Okugaana	Refusal
Obwakabona	Priesthood
Okufukamira, okwekweka	To crouch down, hide
Embeera y'obudde	Atmosphere
Katonda	Godhead
Obuggya	Jealousy
ebisubi by'omwana ng'azaaliddwa	Fissures of childbirth
Okuleeta akasaku	To make noise
entikko	Slope
obuyonjo, amagezi, obuyonjo, okwambala	Neatness,smartness, cleanliness, adornment
Okutangirira	Expiation
Okwejjusa	Self-pity
obunafu, obunafu	Slackness, laziness
