Runyoro,English
naija okundindisa okumara esha yona,She will make me wait for an hour.
"kakuba nakugambira ekintu kimu hali ekiniga, kiri ngu tokwija kukirugaho-nokirabamu","If I will tell you one thing about grief, it's that you never get over it-you get through it."
obubarakoradi okuseruruza okubatetekanize,When they will make unexpected discoveries.
"omukazi abaire agambire,""izoba nirija kwimuka nyenkya,kandi naiwe oti.""","She has told me,""The sun will rise again tomorrow, and so will you""."
nojakwetagisibwa okuyonja amaino gawe emirundi ebiri buli mwaka,You will need to have your teeth cleaned twice a year.
joseph kony akebembera orutaro rwokuhakaniza orwaLRA,Joseph Kony led to LRA rebellion.
nitwija okwongezayo waranti hamasanyarazi,We will offer extended warranties on electronics.
obujanjabi bubaire bwoburumi baitu nibukoraho,The treatment has been painful but is usually effective.
Kiro kyaijo omuzini ahaisanizeege omunyoro habwo bumanzibwe.,The praise singer honored the chief's bravery with his song yesterday.
gavumenti eresireho enkora empyaka hali abalimi abakulima ebyokulya,The government provided subsidies for farmers who practice sustainable agriculture.
omukazi akega hakulima n'okulisa habwokwebaisaho,She learns about sustainable agriculture.
ekika kyababiito kilema bunyoro kurugira kimu omukyasa kya 16th,The Babiito dynasty rules Bunyoro since the 16th century.
embuzi nizihebwa omubazi gwenjoka buli kasumi,The goats are being dewormed regularly.
taxi empyaka bagitandikireho omwaka ogurukwija,The new tax has been implemented next year.
Omusaija asaswire amabanjage goona,He has paid off all his debts.
bakabanza kutangatarra parisi,It was in Paris that they first met.
ebibo empyaka nekora kurungi hansi eyimukire,The new variety is suitable for higher altitudes.
akaba aine engeri akundoramu eyekaba nendetera okuhura ninyo nyeka omunsi,She had this way of looking at me that makes me feel like the only person in the world
okulisa muno nikwija okukehya obusobozi bwitaka okugara enjura,The overgrazing will reduce the lands ability to recover after rain.
"hakumalira y'omusomo gunu, twegeseze abalimi orukumi rumu omukukozesa orwezo kuruga omubijuzire","By the end of this project, we have trained one thousand farmers in organic methods."
"Kakuba abasi bensi batungire itaka likooto eryokulisizamu, itaka lyakubaire likyarumu ekiriisa.","If the community had not overgrazed the land, the soil would still be fertile."
